,track_id,track_name,release_date,length,track_popularity,album_id,album_name,artist_name,acousticness,danceability,energy,instrumentalness,liveness,speechiness,loudness,mode,tempo,time_signature
58,2dHHgzDwk4BJdRwy9uXhTO,Creepin' (with The Weeknd & 21 Savage),2022-12-02,221520,87,7txGsnDSqVMoRl6RQ9XyZP,HEROES & VILLAINS,Metro Boomin,0.417,0.715,0.62,0.0,0.0822,0.0484,-6.005,0,97.95,4
59,6WzRpISELf3YglGAh7TXcG,Popular (with Playboi Carti & Madonna) - From The Idol Vol. 1 (Music from the HBO Original Series),2023-06-02,215466,87,5O0zUvdnJr0RbWzLFneN2i,Popular (Music from the HBO Original Series),The Weeknd,0.0569,0.855,0.678,3.69e-05,0.412,0.189,-6.276,1,99.029,4
60,1nLnpLXvl68RZCSjfkyiaa,Brain Stew,1995-10-10,193000,77,7d3nOmFvL51roNElAdpi9d,Insomniac,Green Day,0.00133,0.559,0.543,2e-05,0.0577,0.302,-5.429,1,75.958,4
61,6L89mwZXSOwYl76YXfX13s,Basket Case,1994-02-01,181533,82,4uG8q3GPuWHQlRbswMIRS6,Dookie,Green Day,0.00293,0.442,0.943,8.71e-06,0.091,0.0602,-3.205,1,85.064,4
62,5GorCbAP4aL0EJ16frG2hd,Boulevard of Broken Dreams,2017-11-17,262333,77,3id4t9IqRoB1f1smOERtrY,Greatest Hits: God's Favorite Band,Green Day,0.00552,0.496,0.682,2.94e-05,0.0589,0.0294,-4.095,1,167.06,4
63,1Dr1fXbc2IxaK1Mu8P8Khz,When I Come Around,1994-02-01,178000,78,4uG8q3GPuWHQlRbswMIRS6,Dookie,Green Day,0.0175,0.531,0.909,0.0,0.231,0.034,-4.236,1,97.546,4
64,6nTiIhLmQ3FWhvrGafw2zj,American Idiot,2004-09-21,176346,80,5dN7F9DV0Qg1XRdIgW8rke,American Idiot,Green Day,2.64e-05,0.38,0.988,7.86e-05,0.368,0.0639,-2.042,1,186.113,4
65,4VgEM12OeaN3GyBV487Me7,Holiday,2017-11-17,232680,70,3id4t9IqRoB1f1smOERtrY,Greatest Hits: God's Favorite Band,Green Day,0.000143,0.552,0.89,0.0,0.888,0.0342,-3.409,1,146.525,4
66,6ORqU0bHbVCRjXm9AjyHyZ,Good Riddance (Time of Your Life),1997-10-14,153466,79,3x2uer6Xh0d5rF8toWpRDA,Nimrod,Green Day,0.183,0.475,0.432,0.0,0.161,0.0302,-7.844,1,94.605,4
67,3ZffCQKLFLUvYM59XKLbVm,Wake Me up When September Ends,2004-09-21,285653,77,5dN7F9DV0Qg1XRdIgW8rke,American Idiot,Green Day,0.023,0.546,0.814,0.0,0.0972,0.0314,-5.146,1,104.98,4
68,64yrDBpcdwEdNY9loyEGbX,21 Guns,2009-05-15,321093,76,1AHZd3C3S8m8fFrhFxyk79,21st Century Breakdown,Green Day,0.0518,0.268,0.742,0.0,0.626,0.0355,-4.939,1,159.779,4
69,0MsrWnxQZxPAcov7c74sSo,Holiday / Boulevard of Broken Dreams,2004-09-21,493400,71,5dN7F9DV0Qg1XRdIgW8rke,American Idiot,Green Day,0.000659,0.29,0.827,2.55e-06,0.301,0.0362,-3.451,1,167.086,4
70,4exRw4Y6EdT28NIL8fZPFe,Welcome to Wonderland (Live from Henson Studios),2020-03-27,200125,26,16kwdkldLKcVkKUzSTyxTU,Welcome to Wonderland (Live from Henson Studios),Anson Seabra,0.938,0.586,0.154,0.0,0.1,0.0361,-13.762,1,98.624,3
71,3JfHYZKy5JmE5Fv4gDTCiz,Welcome to Wonderland,2018-04-20,199131,68,6YgJ3NjlqdUX6MdejVudHp,Welcome to Wonderland,Anson Seabra,0.949,0.703,0.179,0.0,0.102,0.0366,-10.906,1,97.427,3
72,1m275Oma38iN3sYZOKugXu,Oslo,2022-04-01,215426,29,5BWtmYt9FVkIsJBngrFtlw,In Another Life,Seabear,0.257,0.485,0.835,6.45e-05,0.276,0.0336,-8.717,1,90.013,4
73,2At18rPHOuTEjGEppwGV0A,Peter Pan Was Right,2022-04-29,192497,67,7qrZu53xdYZvbCrLpoA92t,Peter Pan Was Right,Anson Seabra,0.223,0.661,0.517,0.0,0.116,0.0406,-7.74,1,84.014,4
74,4N2LGoEJi3aGDgEAnsjtBz,Walked Through Hell,2021-10-15,216864,64,5iABQiExFiKUfLj2LKH59m,Feeling For My Life,Anson Seabra,0.664,0.508,0.404,0.0,0.104,0.0788,-11.092,1,81.713,4
75,0fsbLZ3HfIyR8MZmtNXUmb,Thank You,2011-11-08,159493,22,31L18pxEmhMP5Q3cAzjGJS,Winter Forever,Seahaven,0.0162,0.519,0.906,3.04e-06,0.0769,0.258,-6.095,0,167.953,4
76,2yCRU7d2aLf1k98mN5Bs0y,SEMBRANDO,2023-08-28,182040,18,407Vr8uBjG4yqQZnKJmXHU,ASHE 3,Jessie Morales El Original De La Sierra,0.0957,0.643,0.443,0.663,0.157,0.04,-14.486,0,99.895,3
77,6hjh2phISvfR1Ib6S0FK7b,Trying My Best,2020-05-08,222467,62,46NEhlXaMzNTg19kSBthTv,Songs I Wrote in My Bedroom,Anson Seabra,0.951,0.691,0.0682,0.0,0.0916,0.0645,-18.186,1,76.94,4
78,3YGaZ7CKZOE6zcEHfcOATy,seabreeze,2022-07-12,134000,13,3HfVGFWMqxugNq6fLRmals,seabreeze,Mikie Mayo,0.131,0.666,0.495,0.0751,0.403,0.0669,-9.784,0,160.014,4
79,2vzWylXWogTG11HR0frews,I Can't Carry This Anymore,2019-01-11,200000,58,51FT0jxpcACduSG3w3NiFL,I Can't Carry This Anymore,Anson Seabra,0.907,0.451,0.0873,2.46e-06,0.355,0.063,-16.815,1,166.603,4
80,2soC1vEJGt5aRDZcrlBBmR,Sondia,2002-01-01,296053,4,5e5xLJElGi9SBsWTM31xll,Soutoura,Alphadio Dara,0.267,0.689,0.893,0.000499,0.291,0.0281,-3.348,1,126.026,4
81,3JKv5rt1H6o3TomGYdSsai,Grown Ups,2018-03-29,259887,55,27W4TPTbZf1E9PGLjgQoaW,"My Mister (Original Television Soundtrack), Pt. 2",Sondia,0.777,0.447,0.32,0.00265,0.0968,0.0356,-7.159,1,119.829,4
82,35vuHIkPkZNF2FDwfv8cdi,Hidden,2023-05-23,168571,39,5uPncwBKPjbBEwNfBfS0vn,By The Water,Sondae,0.128,0.432,0.733,0.0,0.0851,0.384,-7.164,1,89.602,3
83,2LNOyoO3tViXWNy7YYK9KV,Sondia,2014-09-23,346880,0,4UbmbZPntJQ3au5vLNmAj4,Sondia,张盈Sondia,0.696,0.539,0.606,0.000149,0.115,0.043,-8.921,0,148.335,4
84,1H5NRie9oDG3ZQ5Sd9m7zy,첫사랑,2019-10-16,225000,52,4ZKRILLNjvuWeZh1k3Cwu6,Extraordinary You Pt.3 (Original Television Soundtrack),Sondia,0.27,0.373,0.51,0.0,0.0842,0.0348,-6.061,1,143.797,4
85,1ZfDdaiySkioDKOZoS4qJ5,Sonandola,2023-11-09,153485,24,07tWQ9SIHeEg53zNP4wQpe,Estelar,Sonido Estelar,0.0121,0.708,0.454,0.87,0.111,0.118,-20.79,1,164.954,4
86,06CoV5LdlHhBUwlii9rTrr,Sondia,2020-09-16,288613,0,20ilwxrsMy07RiajKtjPmm,Soutoura,Alphadio Dara,0.0349,0.693,0.937,0.277,0.152,0.0458,-4.283,1,122.036,4
87,0hv2VNJBFGFqS7vGWsbX3m,그렇게 넌 나의 비밀이 되었고,2022-05-07,251537,45,79TMZgjbONFze6t6toQw0X,Sh**ting Stars OST Part.3,Sondia,0.752,0.351,0.503,0.0,0.0951,0.0322,-7.315,1,113.873,5
88,4MaAE2NuvNj49ycUac6yDP,Cariñito,2018-10-18,682266,41,0biJUOJjPenGRRZCFIE7ir,Sonido Fania 97 San Francisco Acatepec,Sonideros en Vivo,0.77,0.502,0.771,0.0,0.423,0.303,-8.143,0,93.413,4
89,5FigKmwPPpymnFfRli2hPN,Sondia,2020-03-07,189177,0,33UY45jVMsNGFfpoppAawb,Enfant du peuple,Junior,0.153,0.769,0.563,3.15e-05,0.227,0.0429,-7.157,1,93.84,4
90,1mWdTewIgB3gtBM3TOSFhB,Butter,2021-06-04,164441,69,0PBQ3Cp6NG8WX0G9KQVNMP,"Butter (Hotter, Sweeter, Cooler)",BTS,0.00323,0.759,0.459,0.0,0.0906,0.0948,-5.187,1,109.997,4
91,5QDLhrAOJJdNAmCTJ8xMyW,Dynamite,2020-11-20,199053,80,6nYfHQnvkvOTNHnOhDT3sr,BE,BTS,0.0112,0.746,0.765,0.0,0.0936,0.0993,-4.41,0,114.044,4
92,4cTSnpyaIR1qGaTOLJunDM,BTS Cypher 4,2016-10-10,294463,62,1vhNGBTFoaSTLbHjPGFIlF,Wings,BTS,0.00533,0.817,0.797,7.77e-06,0.0551,0.0839,-4.395,0,119.978,4
93,4a9tbd947vo9K8Vti9JwcI,Boy With Luv (feat. Halsey),2019-04-12,229773,76,2KqlAl1Kl5fZvbFgJ0qFB6,MAP OF THE SOUL : PERSONA,BTS,0.0933,0.645,0.862,0.0,0.193,0.0845,-4.761,0,119.947,4
94,5OlieB5VdsOMuBuCtllXGW,BTS Cypher Pt.3: Killer,2014-08-20,267782,62,35voVqYGkotyJ945O9egDY,Dark & Wild,BTS,0.0217,0.793,0.924,0.0,0.644,0.321,-3.017,0,140.031,4
95,6m1TWFMeon7ai9XLOzdbiR,FAKE LOVE,2018-05-18,242333,77,4NIqCxqP9o8Tp6tGLBqd8O,Love Yourself 轉 'Tear',BTS,0.00267,0.557,0.719,0.0,0.306,0.0371,-4.515,0,77.502,4
96,69xohKu8C1fsflYAiSNbwM,Run BTS,2022-06-10,204939,77,6al2VdKbb6FIz9d7lU7WRB,Proof,BTS,0.0201,0.724,0.818,0.0,0.0358,0.168,-3.747,1,77.004,4
97,1e8J3XClxZbFmvIHLI8CE4,IDOL,2018-08-24,222732,71,43wFM1HquliY3iwKWzPN4y,Love Yourself 結 'Answer',BTS,0.00481,0.733,0.855,0.0,0.123,0.118,-3.211,1,126.035,4
98,2u54HNQamwFuOMLSuhSRom,Blood Sweat & Tears,2016-10-10,217051,72,1vhNGBTFoaSTLbHjPGFIlF,Wings,BTS,0.0244,0.584,0.885,0.0,0.357,0.104,-3.571,0,92.9,4
99,3XYRV7ZSHqIRDG87DKTtry,Permission to Dance,2021-07-23,187585,74,5ExDI42RCtISkQXAgv8dtZ,Permission to Dance,BTS,0.00544,0.702,0.741,0.0,0.337,0.0427,-5.33,1,124.925,4
0,4pfhgOylRLcBll5JjUsJZj,Let's Fall in Love for the Night,2019-10-04,190348,70,2b7DunZFOVCs0QgiTI1FJW,Blood Harmony,FINNEAS,0.802,0.737,0.408,0.0,0.171,0.104,-7.941,1,127.918,4
1,4x5YzxjrF9wvIIXJV7TveC,Till Forever Falls Apart,2021-05-07,222926,74,5eCmZVM5Kspu2B1cyVdSqq,Ashlyn,Ashe,0.421,0.346,0.501,0.0,0.0657,0.0364,-6.939,1,99.855,4
2,7vjoMKFyZ6xQWO0fMUcaf1,Peaches Etude,2021-10-15,135517,47,3KChz6qdEH9AfHE6VCBshZ,Optimist,FINNEAS,0.964,0.199,0.0877,0.932,0.106,0.0643,-18.146,1,61.901,3
3,3XwTKOAP8Syq2GAcKBCAmN,I Lost a Friend,2019-10-04,237020,62,2b7DunZFOVCs0QgiTI1FJW,Blood Harmony,FINNEAS,0.587,0.445,0.206,0.0,0.122,0.215,-11.922,1,169.003,4
4,26MJjeJ0NSOQDKeZzrEFMl,hate to be lame,2022-04-08,156798,67,68L5xVV9wydotfDXEik7eD,five seconds flat,Lizzy McAlpine,0.871,0.522,0.251,0.000258,0.0769,0.0603,-12.626,0,137.366,3
5,1aXWzWjj5Lchfm44Uet9nZ,Naked,2022-03-25,167096,51,35iaaK92DEDLcnG0aeG6iR,Naked,FINNEAS,0.101,0.735,0.565,5.36e-05,0.162,0.0561,-4.972,1,140.009,4
6,7zw6nQHTwml1mVuQDf5V6k,Break My Heart Again,2020-08-07,237979,69,52Kcim8psSCfCJN2kktKDj,Blood Harmony (Deluxe),FINNEAS,0.905,0.401,0.151,0.0,0.0942,0.042,-14.227,0,144.137,4
7,4W1gUkq2TAOOFCBet3i3WR,What They'll Say About Us,2021-10-15,181210,59,3KChz6qdEH9AfHE6VCBshZ,Optimist,FINNEAS,0.88,0.538,0.318,7.28e-05,0.116,0.0417,-13.036,0,144.988,4
8,2769RhOZs0ezRncRW1vryp,Till Forever Falls Apart,2021-03-02,222860,67,6hjheUnJ3Gp8ll5DuE1VUz,Till Forever Falls Apart,Ashe,0.413,0.509,0.498,0.0,0.0674,0.0315,-6.94,1,99.729,4
9,7zODPHkwNgDFZzhv5NhhVw,Only A Lifetime,2021-10-15,256758,49,3KChz6qdEH9AfHE6VCBshZ,Optimist,FINNEAS,0.95,0.598,0.115,0.0,0.106,0.0461,-13.856,1,103.402,4
10,1ntwYN2nT0Dl3c8lne15ii,Can Can,2010-03-01,131599,52,7rp3rdsFu7mapVKxg8f7Eg,"Operas Operetta Overtures, Operetten Opern Ouvertüren",Various Artists,0.815,0.429,0.535,0.93,0.0759,0.0379,-11.043,1,81.182,4
11,5mTVzmuxKUCGo6v13yD353,"Allegro in D Major, K. 626b/16",2024-03-23,101279,39,3En4UPzSFugZk1rSbPh4bJ,A Dawn of Spring,Frédéric Chopin,0.993,0.469,0.116,0.934,0.0968,0.037,-22.575,1,136.722,3
12,2J5OMuMkCO4y4g7eqzzmCx,Rondo a La Turca,2001-03-12,104520,36,3QQdCAyu1KcRrRIqBFQicX,The Battle of the Ivory Plains (Deluxe Edition),Dragonland,0.000912,0.24,0.988,0.759,0.356,0.0993,-4.885,1,171.892,4
13,6AZauFwqbjjBDryjVsNZ9f,"Mozart: Symphony No. 40 in G Minor, K. 550: I. Molto allegro",2006-01-09,432545,47,4VxJvDWX2yo2vrOaZV1hcQ,The Very Best of Mozart,Wolfgang Amadeus Mozart,0.975,0.355,0.188,0.859,0.122,0.0369,-18.089,0,113.537,4
14,14Qcrx6Dfjvcj0H8oV8oUW,"""In The Hall Of The Mountain King"" from Peer Gynt Suite N°1, Op. 46",2010-01-11,150826,52,1VVCxUFIILH9TlMaO4gHPK,The London Symphony Orchestra: The Top 100 of Classical Music,Various Artists,0.916,0.475,0.13,0.956,0.101,0.051,-17.719,1,112.241,4
15,3CPc0IiMZ7X1yZxZhw4UUp,"Piano Sonata No. 11 in A Major, K. 331: 1. Theme (Andante grazioso)",2024-03-23,113680,38,3En4UPzSFugZk1rSbPh4bJ,A Dawn of Spring,Frédéric Chopin,0.995,0.525,0.00822,0.962,0.114,0.111,-30.967,1,78.126,4
16,6HT10dgaeV84ieCJuW3dB8,"Mozart: Ave verum corpus, K. 618 - Remastered",2023-04-07,185440,20,1tztbprgXsGGMBCZmiGL6o,My Easter,Andrea Bocelli,0.971,0.2,0.173,0.00552,0.104,0.0396,-17.132,1,70.586,3
17,0kWzMn4EaauAQOfNa6PAMy,"Mozart: Missa in C Minor, K. 427 ""Grosse Messe"": III. Et incarnatus est",2006-01-09,523280,44,4VxJvDWX2yo2vrOaZV1hcQ,The Very Best of Mozart,Wolfgang Amadeus Mozart,0.977,0.212,0.0886,0.922,0.101,0.0467,-22.804,1,132.731,5
18,4Nd5HJn4EExnLmHtClk4QV,Ode to Joy,2009-03-01,656800,45,1SkmA5emGHKMJva7baN4lq,Classical Best Of,Ludwig van Beethoven,0.986,0.25,0.202,0.438,0.109,0.04,-18.536,1,109.449,4
19,5sjAM5cqJRnAs0tVfjqEG6,"12 Variations in C Major on ""Ah, vous dirai-je Maman"", K. 265: Variation No. 12",2024-03-23,87040,36,3En4UPzSFugZk1rSbPh4bJ,A Dawn of Spring,Frédéric Chopin,0.958,0.295,0.217,0.81,0.137,0.0318,-19.904,1,136.828,3
20,0O6g2QFUhuLqRzGqhyzrIu,Hitam Putih,2015-04-20,251000,69,7L7LNEoL5tgH6CvWEnNDt1,Lelaku,Fourtwnty,0.785,0.517,0.329,1.91e-05,0.0823,0.033,-10.699,1,119.863,4
21,6oQZavCjiMN7q2tGmK8K2F,Fourteen Gears,2019-08-23,212000,51,558uSttH0s3zk6tRa0T7tF,Let It Roll,Midland,0.101,0.549,0.868,0.00242,0.138,0.0309,-5.489,1,144.013,4
22,4lfAvFv8roumWVKXhHF8uN,"Zona Nyaman (From ""Filosofi Kopi 2: Ben & Jody"")",2018-04-20,243413,67,01PCAiyhBHXTj9KfSigcQz,Ego & Fungsi Otak,Fourtwnty,0.355,0.515,0.649,0.00155,0.175,0.0338,-6.278,1,120.003,4
23,59nnEAlpfTItpuIfhsucbf,FourTwenty,2023-04-27,180000,36,7iKEO0B7yXtgFoJtCxkxRY,FourTwenty,Mijjo,0.0915,0.806,0.718,0.894,0.0958,0.0461,-10.963,1,117.991,4
24,2tO8xKwSF82hUZp0sOMLM6,Aku Tenang,2015-04-20,229986,68,7L7LNEoL5tgH6CvWEnNDt1,Lelaku,Fourtwnty,0.919,0.458,0.149,0.0,0.0997,0.0391,-8.64,1,113.632,3
25,3yDPQsGwna71lzXvQxb3DG,FOUR THIRTY,2022-12-16,94328,42,17UCms0YOO3d8Fhp9abVsO,FOUR THIRTY,BLAKE FADES,0.798,0.682,0.573,0.00775,0.101,0.0527,-8.758,1,167.874,4
26,463XKKFCPlcrhtlwGbEovu,Fana Merah Jambu,2015-04-20,358626,63,7L7LNEoL5tgH6CvWEnNDt1,Lelaku,Fourtwnty,0.536,0.704,0.545,0.0,0.125,0.0323,-7.545,1,109.953,4
27,0Y4YmwUTqxw447t0fPgV8h,Fourteen,2017,237792,35,4WCzffr866CQg9LRcldcAi,Let's Count to Twenty!,Numberblocks,0.0701,0.737,0.507,0.0,0.35,0.41,-19.293,1,95.056,4
28,7K8XqyT1oguoA5N86YRHAY,Realita,2018-04-20,201514,59,01PCAiyhBHXTj9KfSigcQz,Ego & Fungsi Otak,Fourtwnty,0.571,0.643,0.635,0.00161,0.283,0.0305,-6.486,1,124.904,4
29,5glgyj6zH0irbNGfukHacv,Aku Mencintai Traumaku,2023-04-18,168768,57,6XVW3zoK1nmskW7drvHy9h,Nalar,Fourtwnty,0.724,0.669,0.324,0.0,0.0797,0.0463,-11.226,1,80.05,3
30,7qH9Z4dJEN0l9bidizW7fq,Anchor,2017-05-26,257533,78,4vGuMdwnxc6X8izbVS6MTN,Bathing Beach,Novo Amor,0.805,0.457,0.407,0.884,0.126,0.0308,-11.475,1,117.053,4
31,7CoMBpPTwQi2wPT0U0Nr9b,State Lines,2018-10-19,208653,75,0tWckYjFI6ioZptLr42J3p,Birthplace,Novo Amor,0.959,0.509,0.31,0.229,0.0963,0.0313,-10.623,1,137.474,3
32,1XZPtZVqcOzzxbYIR7MjQw,Ontario,2017-11-10,192866,69,4poxm3vY9nKdqcyeWv5h0a,Heiress,Novo Amor,0.947,0.409,0.223,0.0123,0.0635,0.0296,-13.886,1,89.877,4
33,2H2mTJKrogcZ6klNhZ6Xdf,Novo Amor,1980-01-01,141466,15,5AZEeB6wZKCrgGAah9iufo,Aquarela Do Brasil,Gal Costa,0.248,0.745,0.757,0.0,0.0547,0.0885,-7.567,1,130.475,4
34,7AkPusgKsrTqbOcTTbRnFr,Halloween,2020-11-06,154773,65,1KkBDNtkZDW8COUNKAWRPw,"Cannot Be, Whatsoever",Novo Amor,0.874,0.649,0.467,1.68e-05,0.114,0.0304,-6.589,1,106.549,4
35,5xYpEeGFXmkGMBQ22NfKfO,Keep Me,2020-11-06,194560,66,1KkBDNtkZDW8COUNKAWRPw,"Cannot Be, Whatsoever",Novo Amor,0.888,0.567,0.131,0.0553,0.158,0.029,-14.124,1,104.784,4
36,4YJFyJ0LjSnjxj32sZTyZZ,Novo Amor,2007,279586,15,5q8JrwUqI6GcvxsDH6seKu,Que Belo Estranho Dia Pra Se Ter Alegria,Roberta Sá,0.947,0.531,0.14,3.84e-05,0.121,0.0558,-11.813,0,180.669,4
37,5PzWVmfzu7rePAuFkxPQf0,Repeat Until Death,2018-10-19,234080,68,0tWckYjFI6ioZptLr42J3p,Birthplace,Novo Amor,0.982,0.233,0.15,0.36,0.154,0.0336,-11.736,1,143.887,3
38,3ePd4K8tcdfr7KmbuOTrKK,From Gold,2014-03-31,214335,65,4HCiNoFBb2vFvySaSW2JBs,"Woodgate, NY",Novo Amor,0.92,0.392,0.433,0.646,0.0937,0.0364,-13.313,1,100.253,4
39,1rDCk7NEwQ42jhPEGHlI2v,Novo Amor,2018-05-11,157363,14,36iORrPMzHyjR5XV7wpH4A,Moska Apresenta Zoombido: Edu Krieger,Edu Krieger,0.909,0.623,0.276,0.0,0.127,0.0474,-12.865,0,135.505,4
40,0EDgUNdoWnRslGw6epuJY9,Anything You Want,2023-05-26,236492,66,3pFDtZ4T0kJuNFYQGfGvAK,Reality Club Presents…,Reality Club,0.00576,0.21,0.58,0.00827,0.166,0.0307,-7.596,1,175.731,4
41,2ktoK3iAhuVDuMEleoFo0L,Is It The Answer,2017-03-04,232594,60,0scgnwPve5kfK5g16Fz4Vf,Is It The Answer,Reality Club,0.447,0.719,0.706,7.09e-05,0.162,0.029,-7.007,1,117.501,4
42,2QB8FwOszur18Ai7t2XnNi,Anything You Want,2022-04-22,236493,65,0fkX7I2PipiArw0mxPLFsY,Anything You Want,Reality Club,0.00576,0.21,0.58,0.00827,0.391,0.0307,-7.766,1,175.769,4
43,7JFFMicliyVArHQgwEqVBS,Alexandra,2019-08-30,238542,65,6xKDnJaJSGOyu2nUmOQlJC,What Do You Really Know?,Reality Club,0.745,0.382,0.355,2.65e-06,0.248,0.0336,-10.025,1,138.419,4
44,4XEJR0jb29elGda86cL0IK,Am I Bothering You?,2023-05-26,225108,64,3pFDtZ4T0kJuNFYQGfGvAK,Reality Club Presents…,Reality Club,0.000645,0.409,0.887,0.000188,0.322,0.0798,-5.457,1,136.997,4
45,0HA0Z2c9zzDB5WrpngtqxY,Telenovia,2019-08-30,321082,53,6xKDnJaJSGOyu2nUmOQlJC,What Do You Really Know?,Reality Club,0.000799,0.555,0.767,0.614,0.0508,0.0386,-7.89,1,159.947,4
46,1hEagxrA2r5DULTkVI39PN,I Wish I Was Your Joke,2023-05-26,219166,50,3pFDtZ4T0kJuNFYQGfGvAK,Reality Club Presents…,Reality Club,0.00327,0.463,0.793,0.0,0.353,0.0369,-5.969,1,148.103,4
47,2QfJ7I5W9mdYifVF6McNUU,Prologue,2019-08-30,71294,42,6xKDnJaJSGOyu2nUmOQlJC,What Do You Really Know?,Reality Club,0.869,0.215,0.199,0.00105,0.374,0.0361,-15.85,1,168.346,5
48,31eH7YKLDKMHIZhsNAn0JI,A Sorrowful Reunion,2019-08-30,259770,55,6xKDnJaJSGOyu2nUmOQlJC,What Do You Really Know?,Reality Club,0.948,0.524,0.263,0.0298,0.113,0.0284,-12.355,1,108.071,4
49,4PffmeCA1L7dF8FTVO1fXn,Reality,2023-11-10,181901,44,5fGbLstW7ReU1hC5CaCO3g,Reality,Meric,0.0681,0.698,0.83,0.0,0.294,0.0773,-3.578,0,141.999,4
50,77hDNIRbK41SsEthQ04Nwb,everything hits me at once,2023-09-29,152978,55,1KEfhUPBUnf56x7Rh8KoG0,everything hits me at once,vaultboy,0.0103,0.619,0.561,0.0,0.584,0.0561,-7.054,0,129.855,4
51,3z06k8YF9CqX0CGFrlekOK,everything sucks,2021-05-21,115401,70,0VtWoMZIJp2kyJcbzBJxLO,everything sucks,vaultboy,0.00772,0.76,0.371,0.0,0.0785,0.0531,-8.964,1,138.023,4
52,55cwGtYrExG7slEAor5jeR,rocket science,2021-11-09,152987,66,2AnbP606iCAadKQyqfxq32,rocket science,vaultboy,0.137,0.741,0.622,0.0,0.106,0.0395,-8.006,1,136.014,4
53,19w0DqO4ZIlhiAYg6GMXkJ,feel anything,2022-01-14,131744,55,0SiHxjCWqC4ODGKirRUk9L,vaultboy EP,vaultboy,0.209,0.733,0.411,0.0,0.0914,0.0733,-9.405,1,87.941,4
54,0uhGgihlgkmAGZvp93rUwm,way after forever,2023-03-10,173662,58,2IHqIp7JN9bbL5sV4qdgx4,way after forever,vaultboy,0.861,0.535,0.195,0.0,0.453,0.0379,-10.293,1,170.923,3
55,0woZCazDDjtcbfbb1ouPnM,closer (feat. salem ilese),2024-03-15,174581,58,0uw76tQa9eYOLkJhtqYcwD,closer (feat. salem ilese),vaultboy,0.256,0.761,0.539,0.0,0.177,0.0565,-7.549,1,149.987,4
56,0l39wZwdO1xqIbw3DgGRxk,disaster,2022-05-06,148469,53,2Pa1RmoFk68sGWNYzbaBid,disaster,vaultboy,0.504,0.666,0.334,0.0,0.105,0.0248,-7.507,1,97.992,4
57,56OcHDP7SgOY8hf4glCEDH,i wish u knew,2022-09-23,193429,57,4REQNLInKvPQtTVec1cLll,i wish u knew,vaultboy,0.827,0.634,0.149,0.0,0.122,0.0296,-9.349,1,92.962,4
58,6ru2VMkOMkSBUKWqrTZYwe,"everything, everywhere (feat. eaJ)",2023-11-03,190108,58,61xocU79Y5kZiJSPg2KcuG,"everything, everywhere (feat. eaJ)",vaultboy,0.361,0.563,0.54,0.0,0.0881,0.0904,-8.054,0,183.898,3
59,6CYumhM3ZVH9bItKm2PPur,Vault,2018-08-14,297741,42,6zAoh1dmY6dDlkh9CSO5Im,Apex,Excision,0.00781,0.42,0.962,0.0128,0.372,0.611,-1.892,1,160.022,4
60,4GtOUn8sO4ve34KtO7Bcrs,Livin' on a Prayer,2010-06-20,212560,36,6YvqJDkqSJQg9Ms3XbAwEV,Perfect Blue,Sungha Jung,0.902,0.592,0.339,0.929,0.0821,0.0683,-13.493,0,122.723,4
61,68L2EYn92yjbTC6jFLvifB,Fireflies,2019-04-27,219977,32,6bQmNe8Qv1OLDbdnnNqmKp,Sungha Jung Cover Compilation 3,Sungha Jung,0.894,0.449,0.395,0.802,0.0959,0.0347,-12.926,1,91.032,4
62,0Bv0qHGKNiwzDtHzXrjmIn,River Flows In You,2011-09-21,214466,40,2U4wYbbFaKQhnyKA605JqH,Irony,Sungha Jung,0.923,0.356,0.23,0.801,0.112,0.0519,-16.957,0,129.532,4
63,1SHV4g9aRealAMsqqnz55a,A Thousand Years,2019-05-07,283872,33,170t4wTMhtI8eLgidTj4Pv,Sungha Jung Cover Compilation 4,Sungha Jung,0.69,0.478,0.28,0.909,0.315,0.0444,-11.649,1,98.263,4
64,7u6LFJJ9yZbVtVoHunoOAG,Nandemonaiya,2019-04-09,293537,26,2TGgqcosY6Zv6GRnQavyZg,Sungha Jung Cover Compilation 1,Sungha Jung,0.724,0.376,0.272,0.807,0.0997,0.0388,-12.652,1,88.959,4
65,1P2Yy7790QFzV5tbOd4cBN,Wake Me up When September Ends,2010-06-20,300720,32,6YvqJDkqSJQg9Ms3XbAwEV,Perfect Blue,Sungha Jung,0.702,0.492,0.289,0.966,0.0929,0.041,-14.001,1,113.822,4
66,5LiWLIjktWQCV7CCVBZ4Q6,I'm In Love (with 정성하),2010-07-08,241528,34,12AbESZJlLDnr0WaaIkpGZ,NARSHA,NARSHA,0.836,0.585,0.296,0.0,0.102,0.0481,-8.305,1,139.995,4
67,4Hn4kIFtykey9vzsbOkvBC,Officially Missing You,2019-04-02,203624,24,2tHnobXnk2qGqUuN9rIaUE,Sungha Jung Cover Compilation 2,Sungha Jung,0.708,0.436,0.314,0.848,0.14,0.0665,-11.24,1,204.591,4
68,3QtxxCHsr3qo99WKxBJmlU,Rainy Day,2015-05-01,208760,34,5HqJjpHOYZnVu4Tvdvx3mJ,Two of Me,Sungha Jung,0.886,0.49,0.276,0.924,0.108,0.0344,-10.045,1,139.994,4
